,公司代號,公司名稱,年份,數量
3155,2392,正崴,104,34
3156,2392,正崴,103,39
3157,2392,正崴,102,43
3158,2392,正崴,101,39
3159,2392,正崴,100,57
3160,2393,億光,109,34
3161,2393,億光,108,40
3162,2393,億光,107,43
3163,2393,億光,106,30
3164,2393,億光,105,30
3165,2393,億光,104,41
3166,2393,億光,103,37
3167,2393,億光,102,45
3168,2393,億光,101,40
3169,2393,億光,100,51
3170,2395,研華,109,24
3171,2395,研華,108,34
3172,2395,研華,107,33
3173,2395,研華,106,32
3174,2395,研華,105,28
3175,2395,研華,104,38
3176,2395,研華,103,40
3177,2395,研華,102,47
3178,2395,研華,101,24
3179,2395,研華,100,41
3180,2397,友通,109,20
3181,2397,友通,108,18
3182,2397,友通,107,13
3183,2397,友通,106,32
3184,2397,友通,105,22
3185,2397,友通,104,9
3186,2397,友通,103,13
3187,2397,友通,102,17
3188,2397,友通,101,13
3189,2397,友通,100,20
3190,2399,映泰,109,13
3191,2399,映泰,108,8
3192,2399,映泰,107,17
3193,2399,映泰,106,7
3194,2399,映泰,105,12
3195,2399,映泰,104,12
3196,2399,映泰,103,5
3197,2399,映泰,102,6
3198,2399,映泰,101,11
3199,2399,映泰,100,12
3200,2401,凌陽,109,12
3201,2401,凌陽,108,12
3202,2401,凌陽,107,29
3203,2401,凌陽,106,11
3204,2401,凌陽,105,12
3205,2401,凌陽,104,24
3206,2401,凌陽,103,17
3207,2401,凌陽,102,26
3208,2401,凌陽,101,23
3209,2401,凌陽,100,22
3210,2402,毅嘉,109,40
3211,2402,毅嘉,108,44
3212,2402,毅嘉,107,47
3213,2402,毅嘉,106,45
3214,2402,毅嘉,105,40
3215,2402,毅嘉,104,56
3216,2402,毅嘉,103,46
3217,2402,毅嘉,102,36
3218,2402,毅嘉,101,48
3219,2402,毅嘉,100,57
3220,2404,漢唐,109,21
3221,2404,漢唐,108,23
3222,2404,漢唐,107,29
3223,2404,漢唐,106,20
3224,2404,漢唐,105,21
3225,2404,漢唐,104,26
3226,2404,漢唐,103,23
3227,2404,漢唐,102,27
3228,2404,漢唐,101,21
3229,2404,漢唐,100,33
3230,2405,浩鑫,109,21
3231,2405,浩鑫,108,31
3232,2405,浩鑫,107,31
3233,2405,浩鑫,106,43
3234,2405,浩鑫,105,38
3235,2405,浩鑫,104,24
3236,2405,浩鑫,103,45
3237,2405,浩鑫,102,31
3238,2405,浩鑫,101,24
3239,2405,浩鑫,100,27
3240,2406,國碩,109,28
3241,2406,國碩,108,37
3242,2406,國碩,107,26
3243,2406,國碩,106,41
3244,2406,國碩,105,27
3245,2406,國碩,104,27
3246,2406,國碩,103,25
3247,2406,國碩,102,19
3248,2406,國碩,101,16
3249,2406,國碩,100,26
3250,2408,南亞科,109,39
3251,2408,南亞科,108,57
3252,2408,南亞科,107,57
3253,2408,南亞科,106,82
3254,2408,南亞科,105,58
3255,2408,南亞科,104,43
3256,2408,南亞科,103,69
3257,2408,南亞科,102,51
3258,2408,南亞科,101,51
3259,2408,南亞科,100,45
3260,2409,友達,109,31
3261,2409,友達,108,43
3262,2409,友達,107,46
3263,2409,友達,106,51
3264,2409,友達,105,55
3265,2409,友達,104,71
3266,2409,友達,103,56
3267,2409,友達,102,51
3268,2409,友達,101,59
3269,2409,友達,100,76
3270,2412,中華電,109,54
3271,2412,中華電,108,87
3272,2412,中華電,107,68
3273,2412,中華電,106,84
3274,2412,中華電,105,79
3275,2412,中華電,104,54
3276,2412,中華電,103,61
3277,2412,中華電,102,101
3278,2412,中華電,101,95
3279,2412,中華電,100,112
3280,2413,環科,109,15
3281,2413,環科,108,15
3282,2413,環科,107,14
3283,2413,環科,106,13
3284,2413,環科,105,26
3285,2413,環科,104,14
3286,2413,環科,103,26
3287,2413,環科,102,26
3288,2413,環科,101,10
3289,2413,環科,100,20
3290,2414,精技,109,10
3291,2414,精技,108,11
3292,2414,精技,107,16
3293,2414,精技,106,8
3294,2414,精技,105,10
3295,2414,精技,104,14
3296,2414,精技,103,9
3297,2414,精技,102,8
3298,2414,精技,101,11
3299,2414,精技,100,12
3300,2415,錩新,109,20
3301,2415,錩新,108,28
3302,2415,錩新,107,25
3303,2415,錩新,106,24
3304,2415,錩新,105,24
3305,2415,錩新,104,27
3306,2415,錩新,103,18
3307,2415,錩新,102,17
3308,2415,錩新,101,19
3309,2415,錩新,100,12
3310,2417,圓剛,109,21
3311,2417,圓剛,108,7
3312,2417,圓剛,107,17
3313,2417,圓剛,106,12
3314,2417,圓剛,105,18
3315,2417,圓剛,104,38
3316,2417,圓剛,103,17
3317,2417,圓剛,102,9
3318,2417,圓剛,101,46
3319,2417,圓剛,100,51
3320,2419,仲琦,109,23
3321,2419,仲琦,108,29
3322,2419,仲琦,107,23
3323,2419,仲琦,106,18
3324,2419,仲琦,105,17
3325,2419,仲琦,104,16
3326,2419,仲琦,103,36
3327,2419,仲琦,102,7
3328,2419,仲琦,101,22
3329,2419,仲琦,100,32
3330,2420,新巨,109,8
3331,2420,新巨,108,17
3332,2420,新巨,107,11
3333,2420,新巨,106,11
3334,2420,新巨,105,12
3335,2420,新巨,104,8
3336,2420,新巨,103,8
3337,2420,新巨,102,19
3338,2420,新巨,101,17
3339,2420,新巨,100,16
3340,2421,建準,109,22
3341,2421,建準,108,28
3342,2421,建準,107,37
3343,2421,建準,106,19
3344,2421,建準,105,15
3345,2421,建準,104,19
3346,2421,建準,103,14
3347,2421,建準,102,14
3348,2421,建準,101,36
3349,2421,建準,100,24
3350,2423,固緯,109,8
3351,2423,固緯,108,10
3352,2423,固緯,107,17
3353,2423,固緯,106,12
3354,2423,固緯,105,8
3355,2423,固緯,104,12
3356,2423,固緯,103,18
3357,2423,固緯,102,14
3358,2423,固緯,101,13
3359,2423,固緯,100,17
3360,2424,隴華,109,38
3361,2424,隴華,108,9
3362,2424,隴華,107,14
3363,2424,隴華,106,10
3364,2424,隴華,105,7
3365,2424,隴華,104,11
3366,2424,隴華,103,11
3367,2424,隴華,102,15
3368,2424,隴華,101,22
3369,2424,隴華,100,33
3370,2425,承啟,109,7
3371,2425,承啟,108,20
3372,2425,承啟,107,18
3373,2425,承啟,106,5
3374,2425,承啟,105,11
3375,2425,承啟,104,10
3376,2425,承啟,103,19
3377,2425,承啟,102,89
3378,2425,承啟,101,30
3379,2425,承啟,100,38
3380,2426,鼎元,109,16
3381,2426,鼎元,108,16
3382,2426,鼎元,107,21
3383,2426,鼎元,106,14
3384,2426,鼎元,105,9
3385,2426,鼎元,104,27
3386,2426,鼎元,103,34
3387,2426,鼎元,102,23
3388,2426,鼎元,101,24
3389,2426,鼎元,100,23
3390,2427,三商電,109,10
3391,2427,三商電,108,14
3392,2427,三商電,107,10
3393,2427,三商電,106,13
3394,2427,三商電,105,15
3395,2427,三商電,104,14
3396,2427,三商電,103,16
3397,2427,三商電,102,20
3398,2427,三商電,101,11
3399,2427,三商電,100,18
3400,2428,興勤,109,50
3401,2428,興勤,108,45
3402,2428,興勤,107,37
3403,2428,興勤,106,44
3404,2428,興勤,105,52
3405,2428,興勤,104,36
3406,2428,興勤,103,30
3407,2428,興勤,102,21
3408,2428,興勤,101,31
3409,2428,興勤,100,32
3410,2429,銘旺科,109,42
3411,2429,銘旺科,108,63
3412,2429,銘旺科,107,28
3413,2429,銘旺科,106,18
3414,2429,銘旺科,105,37
3415,2429,銘旺科,104,11
3416,2429,銘旺科,103,16
3417,2429,銘旺科,102,31
3418,2429,銘旺科,101,23
3419,2429,銘旺科,100,32
3420,2430,燦坤,109,21
3421,2430,燦坤,108,20
3422,2430,燦坤,107,24
3423,2430,燦坤,106,14
3424,2430,燦坤,105,13
3425,2430,燦坤,104,22
3426,2430,燦坤,103,12
3427,2430,燦坤,102,19
3428,2430,燦坤,101,25
3429,2430,燦坤,100,46
3430,2431,聯昌,109,19
3431,2431,聯昌,108,13
3432,2431,聯昌,107,14
3433,2431,聯昌,106,17
3434,2431,聯昌,105,9
3435,2431,聯昌,104,20
3436,2431,聯昌,103,30
3437,2431,聯昌,102,21
3438,2431,聯昌,101,15
3439,2431,聯昌,100,22
3440,2433,互盛電,109,15
3441,2433,互盛電,108,26
3442,2433,互盛電,107,35
3443,2433,互盛電,106,24
3444,2433,互盛電,105,34
3445,2433,互盛電,104,29
3446,2433,互盛電,103,27
3447,2433,互盛電,102,29
3448,2433,互盛電,101,24
3449,2433,互盛電,100,19
3450,2434,統懋,109,34
3451,2434,統懋,108,29
3452,2434,統懋,107,33
3453,2434,統懋,106,27
3454,2434,統懋,105,12
3455,2434,統懋,104,34
3456,2434,統懋,103,29
3457,2434,統懋,102,38
3458,2434,統懋,101,31
3459,2434,統懋,100,19
3460,2436,偉詮電,109,9
3461,2436,偉詮電,108,18
3462,2436,偉詮電,107,16
3463,2436,偉詮電,106,13
3464,2436,偉詮電,105,14
3465,2436,偉詮電,104,11
3466,2436,偉詮電,103,4
3467,2436,偉詮電,102,18
3468,2436,偉詮電,101,4
3469,2436,偉詮電,100,8
3470,2438,翔耀,109,26
3471,2438,翔耀,108,39
3472,2438,翔耀,107,54
3473,2438,翔耀,106,27
3474,2438,翔耀,105,35
3475,2438,翔耀,104,28
3476,2438,翔耀,103,100
3477,2438,翔耀,102,38
3478,2438,翔耀,101,35
3479,2438,翔耀,100,44
3480,2439,美律,109,65
3481,2439,美律,108,106
3482,2439,美律,107,118
3483,2439,美律,106,99
3484,2439,美律,105,70
3485,2439,美律,104,44
3486,2439,美律,103,39
3487,2439,美律,102,40
3488,2439,美律,101,38
3489,2439,美律,100,39
3490,2440,太空梭,109,32
3491,2440,太空梭,108,26
3492,2440,太空梭,107,21
3493,2440,太空梭,106,28
3494,2440,太空梭,105,23
3495,2440,太空梭,104,28
3496,2440,太空梭,103,39
3497,2440,太空梭,102,25
3498,2440,太空梭,101,21
3499,2440,太空梭,100,38
3500,2441,超豐,109,13
3501,2441,超豐,108,13
3502,2441,超豐,107,23
3503,2441,超豐,106,19
3504,2441,超豐,105,15
3505,2441,超豐,104,20
3506,2441,超豐,103,15
3507,2441,超豐,102,19
3508,2441,超豐,101,24
3509,2441,超豐,100,13
3510,2442,新美齊,109,79
3511,2442,新美齊,108,80
3512,2442,新美齊,107,69
3513,2442,新美齊,106,54
3514,2442,新美齊,105,59
3515,2442,新美齊,104,57
3516,2442,新美齊,103,41
3517,2442,新美齊,102,40
3518,2442,新美齊,101,34
3519,2442,新美齊,100,51
3520,2443,億麗,109,0
3521,2443,億麗,108,0
3522,2443,億麗,107,0
3523,2443,億麗,106,0
3524,2443,億麗,105,0
3525,2443,億麗,104,0
3526,2443,億麗,103,0
3527,2443,億麗,102,0
3528,2443,億麗,101,0
3529,2443,億麗,100,0
3530,2444,兆勁,109,0
3531,2444,兆勁,108,0
3532,2444,兆勁,107,0
3533,2444,兆勁,106,0
3534,2444,兆勁,105,0
3535,2444,兆勁,104,0
3536,2444,兆勁,103,0
3537,2444,兆勁,102,0
3538,2444,兆勁,101,0
3539,2444,兆勁,100,0
3540,2448,晶電,109,33
3541,2448,晶電,108,47
3542,2448,晶電,107,57
3543,2448,晶電,106,49
3544,2448,晶電,105,58
3545,2448,晶電,104,56
3546,2448,晶電,103,60
3547,2448,晶電,102,66
3548,2448,晶電,101,48
3549,2448,晶電,100,49
3550,2449,京元電子,109,24
3551,2449,京元電子,108,36
3552,2449,京元電子,107,25
3553,2449,京元電子,106,23
3554,2449,京元電子,105,34
3555,2449,京元電子,104,44
3556,2449,京元電子,103,40
3557,2449,京元電子,102,29
3558,2449,京元電子,101,39
3559,2449,京元電子,100,36
3560,2450,神腦,109,12
3561,2450,神腦,108,23
3562,2450,神腦,107,25
3563,2450,神腦,106,21
3564,2450,神腦,105,24
3565,2450,神腦,104,26
3566,2450,神腦,103,21
3567,2450,神腦,102,31
3568,2450,神腦,101,25
3569,2450,神腦,100,21
3570,2451,創見,109,16
3571,2451,創見,108,16
3572,2451,創見,107,17
3573,2451,創見,106,17
3574,2451,創見,105,14
3575,2451,創見,104,21
3576,2451,創見,103,17
3577,2451,創見,102,16
3578,2451,創見,101,26
3579,2451,創見,100,19
3580,2453,凌群,109,5
3581,2453,凌群,108,9
3582,2453,凌群,107,11
3583,2453,凌群,106,6
3584,2453,凌群,105,6
3585,2453,凌群,104,13
3586,2453,凌群,103,9
3587,2453,凌群,102,9
3588,2453,凌群,101,10
3589,2453,凌群,100,7
3590,2454,聯發科,109,86
3591,2454,聯發科,108,103
3592,2454,聯發科,107,107
3593,2454,聯發科,106,125
3594,2454,聯發科,105,99
3595,2454,聯發科,104,111
3596,2454,聯發科,103,91
3597,2454,聯發科,102,84
3598,2454,聯發科,101,105
3599,2454,聯發科,100,148
3600,2455,全新,109,25
3601,2455,全新,108,29
3602,2455,全新,107,30
3603,2455,全新,106,26
3604,2455,全新,105,30
3605,2455,全新,104,25
3606,2455,全新,103,19
3607,2455,全新,102,20
3608,2455,全新,101,20
3609,2455,全新,100,24
3610,2456,奇力新,109,87
3611,2456,奇力新,108,53
3612,2456,奇力新,107,105
3613,2456,奇力新,106,88
3614,2456,奇力新,105,40
3615,2456,奇力新,104,35
3616,2456,奇力新,103,25
3617,2456,奇力新,102,20
3618,2456,奇力新,101,24
3619,2456,奇力新,100,25
3620,2457,飛宏,109,15
3621,2457,飛宏,108,19
3622,2457,飛宏,107,27
3623,2457,飛宏,106,27
3624,2457,飛宏,105,13
3625,2457,飛宏,104,11
3626,2457,飛宏,103,18
3627,2457,飛宏,102,12
3628,2457,飛宏,101,8
3629,2457,飛宏,100,22
3630,2458,義隆,109,18
3631,2458,義隆,108,23
3632,2458,義隆,107,30
3633,2458,義隆,106,11
3634,2458,義隆,105,15
3635,2458,義隆,104,25
3636,2458,義隆,103,18
3637,2458,義隆,102,40
3638,2458,義隆,101,33
3639,2458,義隆,100,23
3640,2459,敦吉,109,23
3641,2459,敦吉,108,33
3642,2459,敦吉,107,26
3643,2459,敦吉,106,34
3644,2459,敦吉,105,35
3645,2459,敦吉,104,26
3646,2459,敦吉,103,23
3647,2459,敦吉,102,25
3648,2459,敦吉,101,30
3649,2459,敦吉,100,32
3650,2460,建通,109,28
3651,2460,建通,108,17
3652,2460,建通,107,21
3653,2460,建通,106,8
3654,2460,建通,105,9
3655,2460,建通,104,20
3656,2460,建通,103,18
3657,2460,建通,102,15
3658,2460,建通,101,48
3659,2460,建通,100,43
3660,2461,光群雷,109,43
3661,2461,光群雷,108,42
3662,2461,光群雷,107,41
3663,2461,光群雷,106,64
3664,2461,光群雷,105,46
3665,2461,光群雷,104,59
3666,2461,光群雷,103,52
3667,2461,光群雷,102,44
3668,2461,光群雷,101,58
3669,2461,光群雷,100,53
3670,2462,良得電,109,20
3671,2462,良得電,108,8
3672,2462,良得電,107,12
3673,2462,良得電,106,23
3674,2462,良得電,105,16
3675,2462,良得電,104,12
3676,2462,良得電,103,32
3677,2462,良得電,102,19
3678,2462,良得電,101,16
3679,2462,良得電,100,26
3680,2464,盟立,109,19
3681,2464,盟立,108,18
3682,2464,盟立,107,15
3683,2464,盟立,106,15
3684,2464,盟立,105,17
3685,2464,盟立,104,10
3686,2464,盟立,103,8
3687,2464,盟立,102,16
3688,2464,盟立,101,10
3689,2464,盟立,100,26
3690,2465,麗臺,109,30
3691,2465,麗臺,108,28
3692,2465,麗臺,107,16
3693,2465,麗臺,106,37
3694,2465,麗臺,105,35
3695,2465,麗臺,104,20
3696,2465,麗臺,103,27
3697,2465,麗臺,102,7
3698,2465,麗臺,101,4
3699,2465,麗臺,100,15
3700,2466,冠西電,109,14
3701,2466,冠西電,108,10
3702,2466,冠西電,107,16
3703,2466,冠西電,106,12
3704,2466,冠西電,105,28
3705,2466,冠西電,104,41
3706,2466,冠西電,103,34
3707,2466,冠西電,102,20
3708,2466,冠西電,101,27
3709,2466,冠西電,100,22
3710,2467,志聖,109,14
3711,2467,志聖,108,23
3712,2467,志聖,107,20
3713,2467,志聖,106,18
3714,2467,志聖,105,28
3715,2467,志聖,104,21
3716,2467,志聖,103,19
3717,2467,志聖,102,15
3718,2467,志聖,101,19
3719,2467,志聖,100,26
3720,2468,華經,109,11
3721,2468,華經,108,11
3722,2468,華經,107,9
3723,2468,華經,106,10
3724,2468,華經,105,7
3725,2468,華經,104,11
3726,2468,華經,103,14
3727,2468,華經,102,28
3728,2468,華經,101,9
3729,2468,華經,100,22
3730,2471,資通,109,13
3731,2471,資通,108,14
3732,2471,資通,107,8
3733,2471,資通,106,8
3734,2471,資通,105,13
3735,2471,資通,104,12
3736,2471,資通,103,5
3737,2471,資通,102,14
3738,2471,資通,101,5
3739,2471,資通,100,12
3740,2472,立隆電,109,25
3741,2472,立隆電,108,42
3742,2472,立隆電,107,42
3743,2472,立隆電,106,31
3744,2472,立隆電,105,35
3745,2472,立隆電,104,30
3746,2472,立隆電,103,15
3747,2472,立隆電,102,20
3748,2472,立隆電,101,15
3749,2472,立隆電,100,10
3750,2474,可成,109,76
3751,2474,可成,108,59
3752,2474,可成,107,107
3753,2474,可成,106,127
3754,2474,可成,105,302
3755,2474,可成,104,213
3756,2474,可成,103,226
3757,2474,可成,102,105
3758,2474,可成,101,70
3759,2474,可成,100,85
3760,2476,鉅祥,109,40
3761,2476,鉅祥,108,37
3762,2476,鉅祥,107,41
3763,2476,鉅祥,106,44
3764,2476,鉅祥,105,35
3765,2476,鉅祥,104,35
3766,2476,鉅祥,103,47
3767,2476,鉅祥,102,37
3768,2476,鉅祥,101,26
3769,2476,鉅祥,100,35
3770,2477,美隆電,109,12
3771,2477,美隆電,108,14
3772,2477,美隆電,107,18
3773,2477,美隆電,106,13
3774,2477,美隆電,105,14
3775,2477,美隆電,104,20
3776,2477,美隆電,103,21
3777,2477,美隆電,102,28
3778,2477,美隆電,101,26
3779,2477,美隆電,100,24
3780,2478,大毅,109,22
3781,2478,大毅,108,19
3782,2478,大毅,107,16
3783,2478,大毅,106,36
3784,2478,大毅,105,25
3785,2478,大毅,104,16
3786,2478,大毅,103,27
3787,2478,大毅,102,20
3788,2478,大毅,101,19
3789,2478,大毅,100,25
3790,2480,敦陽科,109,15
3791,2480,敦陽科,108,23
3792,2480,敦陽科,107,9
3793,2480,敦陽科,106,16
3794,2480,敦陽科,105,17
3795,2480,敦陽科,104,6
3796,2480,敦陽科,103,5
3797,2480,敦陽科,102,14
3798,2480,敦陽科,101,6
3799,2480,敦陽科,100,14
3800,2481,強茂,109,36
3801,2481,強茂,108,26
3802,2481,強茂,107,40
3803,2481,強茂,106,37
3804,2481,強茂,105,54
3805,2481,強茂,104,34
3806,2481,強茂,103,34
3807,2481,強茂,102,24
3808,2481,強茂,101,23
3809,2481,強茂,100,43
3810,2482,連宇,109,9
3811,2482,連宇,108,8
3812,2482,連宇,107,5
3813,2482,連宇,106,12
3814,2482,連宇,105,8
3815,2482,連宇,104,5
3816,2482,連宇,103,14
3817,2482,連宇,102,13
3818,2482,連宇,101,11
3819,2482,連宇,100,14
3820,2483,百容,109,18
3821,2483,百容,108,24
3822,2483,百容,107,27
3823,2483,百容,106,16
3824,2483,百容,105,23
3825,2483,百容,104,21
3826,2483,百容,103,20
3827,2483,百容,102,18
3828,2483,百容,101,11
3829,2483,百容,100,21
3830,2484,希華,109,17
3831,2484,希華,108,13
3832,2484,希華,107,15
3833,2484,希華,106,20
3834,2484,希華,105,12
3835,2484,希華,104,16
3836,2484,希華,103,17
3837,2484,希華,102,15
3838,2484,希華,101,11
3839,2484,希華,100,15
3840,2485,兆赫,109,13
3841,2485,兆赫,108,14
3842,2485,兆赫,107,10
3843,2485,兆赫,106,9
3844,2485,兆赫,105,15
3845,2485,兆赫,104,10
3846,2485,兆赫,103,10
3847,2485,兆赫,102,16
3848,2485,兆赫,101,12
3849,2485,兆赫,100,16
3850,2486,一詮,109,30
3851,2486,一詮,108,10
3852,2486,一詮,107,16
3853,2486,一詮,106,21
3854,2486,一詮,105,18
3855,2486,一詮,104,23
3856,2486,一詮,103,35
3857,2486,一詮,102,35
3858,2486,一詮,101,37
3859,2486,一詮,100,37
3860,2488,漢平,109,17
3861,2488,漢平,108,12
3862,2488,漢平,107,14
3863,2488,漢平,106,15
3864,2488,漢平,105,11
3865,2488,漢平,104,11
3866,2488,漢平,103,19
3867,2488,漢平,102,12
3868,2488,漢平,101,25
3869,2488,漢平,100,42
3870,2489,瑞軒,109,12
3871,2489,瑞軒,108,19
3872,2489,瑞軒,107,26
3873,2489,瑞軒,106,15
3874,2489,瑞軒,105,20
3875,2489,瑞軒,104,25
3876,2489,瑞軒,103,21
3877,2489,瑞軒,102,24
3878,2489,瑞軒,101,32
3879,2489,瑞軒,100,37
3880,2491,吉祥全,109,48
3881,2491,吉祥全,108,58
3882,2491,吉祥全,107,40
3883,2491,吉祥全,106,53
3884,2491,吉祥全,105,52
3885,2491,吉祥全,104,44
3886,2491,吉祥全,103,68
3887,2491,吉祥全,102,61
3888,2491,吉祥全,101,49
3889,2491,吉祥全,100,42
3890,2492,華新科,109,31
3891,2492,華新科,108,36
3892,2492,華新科,107,51
3893,2492,華新科,106,35
3894,2492,華新科,105,37
3895,2492,華新科,104,36
3896,2492,華新科,103,27
3897,2492,華新科,102,32
3898,2492,華新科,101,35
3899,2492,華新科,100,36
3900,2493,揚博,109,6
3901,2493,揚博,108,13
3902,2493,揚博,107,6
3903,2493,揚博,106,5
3904,2493,揚博,105,11
3905,2493,揚博,104,5
3906,2493,揚博,103,5
3907,2493,揚博,102,13
3908,2493,揚博,101,5
3909,2493,揚博,100,10
3910,2495,普安,109,22
3911,2495,普安,108,26
3912,2495,普安,107,26
3913,2495,普安,106,19
3914,2495,普安,105,19
3915,2495,普安,104,36
3916,2495,普安,103,19
3917,2495,普安,102,23
3918,2495,普安,101,15
3919,2495,普安,100,23
3920,2496,卓越,109,27
3921,2496,卓越,108,33
3922,2496,卓越,107,39
3923,2496,卓越,106,53
3924,2496,卓越,105,49
3925,2496,卓越,104,35
3926,2496,卓越,103,37
3927,2496,卓越,102,26
3928,2496,卓越,101,124
3929,2496,卓越,100,46
3930,2497,怡利電,109,20
3931,2497,怡利電,108,14
3932,2497,怡利電,107,16
3933,2497,怡利電,106,24
3934,2497,怡利電,105,13
3935,2497,怡利電,104,21
3936,2497,怡利電,103,19
3937,2497,怡利電,102,9
3938,2497,怡利電,101,15
3939,2497,怡利電,100,14
3940,2498,宏達電,109,18
3941,2498,宏達電,108,24
3942,2498,宏達電,107,23
3943,2498,宏達電,106,34
3944,2498,宏達電,105,60
3945,2498,宏達電,104,61
3946,2498,宏達電,103,64
3947,2498,宏達電,102,63
3948,2498,宏達電,101,68
3949,2498,宏達電,100,154
3950,2499,東貝,109,74
3951,2499,東貝,108,27
3952,2499,東貝,107,26
3953,2499,東貝,106,16
3954,2499,東貝,105,34
3955,2499,東貝,104,24
3956,2499,東貝,103,34
3957,2499,東貝,102,34
3958,2499,東貝,101,31
3959,2499,東貝,100,38
3960,2501,國建,109,30
3961,2501,國建,108,37
3962,2501,國建,107,21
3963,2501,國建,106,26
3964,2501,國建,105,23
3965,2501,國建,104,30
3966,2501,國建,103,29
3967,2501,國建,102,23
3968,2501,國建,101,23
3969,2501,國建,100,33
3970,2504,國產,109,32
3971,2504,國產,108,20
3972,2504,國產,107,12
3973,2504,國產,106,35
3974,2504,國產,105,30
3975,2504,國產,104,87
3976,2504,國產,103,28
3977,2504,國產,102,40
3978,2504,國產,101,13
3979,2504,國產,100,15
3980,2505,國揚,109,26
3981,2505,國揚,108,13
3982,2505,國揚,107,35
3983,2505,國揚,106,26
3984,2505,國揚,105,26
3985,2505,國揚,104,34
3986,2505,國揚,103,31
3987,2505,國揚,102,32
3988,2505,國揚,101,20
3989,2505,國揚,100,17
3990,2506,太設,109,17
3991,2506,太設,108,30
3992,2506,太設,107,20
3993,2506,太設,106,48
3994,2506,太設,105,38
3995,2506,太設,104,24
3996,2506,太設,103,33
3997,2506,太設,102,43
3998,2506,太設,101,29
3999,2506,太設,100,40
4000,2509,全坤建,109,11
4001,2509,全坤建,108,9
4002,2509,全坤建,107,30
